,id,name,city,wifi,seat,quiet,tasty,cheap,music,url,address,latitude,longitude,limited_time,socket,standing_desk,mrt,open_time
1772,807a95c7-8e8e-4741-808e-74f64e24de7c,藍多舒心料理 Randall nouvelle cuisine,miaoli,5.0,3.0,3.0,5.0,4.0,0.0,,竹南鎮華東街36號,24.68966420,120.88026910,no,maybe,no,,
1773,8083c5a3-4ae6-47d9-b976-55af4fc45647,St.1 Cafe' / Work Room 一街咖啡,tainan,4.5,4.0,4.0,4.5,3.5,4.5,https://www.facebook.com/st1cafe/,台南市永康區大橋一街328號,23.01970780,120.23237960,maybe,maybe,no,,
1774,80a91735-9345-47d3-abba-cb5d461caf0f,毛爸咖啡-自家烘焙,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,235新北市中和區員山路516號,25.00942460,121.47921500,,,,,
1775,80dd0fdd-d615-4acc-af79-ad29f967b9c9,四維咖啡商號,taipei,5.0,5.0,4.5,4.0,4.0,4.5,https://www.facebook.com/cafe4way/,新北市板橋區四維路104號,25.02450730,121.46581280,maybe,maybe,no,新埔,
1776,80f219c6-d74e-4b6c-935b-c7bf458cc38c,獅王咖啡 美麗華店,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市中山區敬業三路20號B1,25.08330720,121.55716480,,,,,
1777,80fe56d2-d37c-4f69-b466-1caa9b8e8e16,書屋花甲,taipei,5.0,5.0,4.0,5.0,3.0,4.0,https://www.facebook.com/housebook60/,台北市中正區中華路二段307巷42號,25.02938690,121.50635660,no,maybe,no,,13:30～22:30
1778,810a0a7a-a0fc-4889-886a-5640050cbec5,二十四分之一早午餐 手作麵包,hsinchu,5.0,2.0,3.0,4.0,3.0,4.0,,302新竹縣竹北市文興路51號,24.81753000,121.01572630,,,,,
1779,813224f9-10b0-477f-b68c-04347f7159c4,Maven Coworking Cafe,taipei,5.0,5.0,5.0,5.0,5.0,5.0,,104 台北市北安路518巷3號一樓,25.07942500,121.54608700,,,,,
1780,81348d86-844b-47a2-b349-d492e56eee34,放空-Arts‧Coffee‧Deli,pingtung,4.0,4.0,2.0,4.0,4.0,4.0,https://www.facebook.com/FangKung/,屏東縣屏東市仁德路12號,22.67000800,120.49401900,no,yes,no,,以FB粉絲專業為主
1781,813c7dbb-6b7b-44e0-a84e-928bdcdaf48b,Try試研所,kaohsiung,0.0,5.0,4.0,4.0,5.0,5.0,https://www.facebook.com/TRYforyou2019/,高雄市三民區同盟二路217號,22.64988580,120.29503910,no,maybe,yes,後驛捷運站,
1782,8161daac-14ad-4e33-b2a6-efee2a7cb230,綠蓋茶館 - 河南店,taichung,5.0,5.0,2.0,0.0,3.0,3.0,,407台中市西屯區河南路二段278號號,24.17503820,120.64887050,no,yes,no,,
1783,8166ac1a-2c4c-40b8-bc92-a82a77d28f54,舞森咖啡,taichung,0.0,5.0,4.0,5.0,1.0,5.0,,406台中市北屯區和祥三街73號,24.17240280,120.72654590,,,,,
1784,816bfc49-e3e1-476a-b562-3b224f2ce426,正當冰,hualien,5.0,4.0,3.0,4.5,3.0,4.0,https://www.facebook.com/JusticeIceCream.FanClub/,花蓮市中福路147號 ,23.97214640,121.60178880,maybe,maybe,no,,
1785,818bd320-63ed-41ff-9e1a-efecfce06564,柴吉他。咖啡,kaohsiung,5.0,5.0,4.5,5.0,5.0,4.0,https://www.facebook.com/pg/Lee198675/about/?ref=page_internal,高雄市鳳山區文學街83號,22.63504090,120.34595940,no,yes,no,鳳山西站,
1786,8193cc54-6022-4624-ac8d-d2bf75770396,花神咖啡,hsinchu,5.0,5.0,4.0,5.0,5.0,4.0,https://cafedeflore95.mymy.tw/,新竹市東區東門街95號,24.80403830,120.96948830,maybe,maybe,no,,10:00~19:00，週二公休
1787,81a440cf-1050-467c-9c41-ca68583e5852,貓薄荷咖啡,tainan,4.0,4.0,5.0,4.0,4.0,4.0,https://www.facebook.com/sweets.coffee.cats/,台南市安平區育平九街235號,22.99527000,120.17009130,no,maybe,no,,10:30 - 18:00 周一休
1788,81c0871d-1dfe-444c-a7b0-c45cfc1fbc51,Dreamers Coffee Roasters 光復店,taipei,5.0,5.0,4.0,4.0,5.0,4.0,,106台北市大安區光復南路240巷11號,25.04054580,121.55697610,maybe,yes,no,,
1789,81c3498f-e2f4-4bb3-9a99-a6566955d51c,初聲・true sound  手沖咖啡,taipei,4.0,5.0,4.5,4.0,3.0,4.5,https://www.facebook.com/truesound.tw/,台北市中正區衡陽路84巷3號 （定位衡陽路86號，窄巷口）,25.04214000,121.51093000,no,yes,no,西門,異動公告於臉書專頁及IG
1790,81c6158e-a677-49d7-b552-5bc91152f074,Deer's Café 鹿 咖啡工坊,yilan,0.0,0.0,0.0,0.0,0.0,0.0,,265宜蘭縣羅東鎮林森路105號,24.67975600,121.76845000,,yes,,,
1791,81e6e82f-8ce1-49ae-8127-acdb787785eb,Cafe chat 04,taipei,0.0,4.0,4.0,4.0,5.0,0.0,https://www.facebook.com/CafeChatLeopard/photos/a.258380740856029.76117.219492518078185/1273171762710250/?type=3,台灣台北市大同區蘭州街14號,25.06205440,121.51419560,no,no,yes,,
1792,82137813-b2c5-4678-96e0-a30d32d23e0f,慕 珈琲館,chiayi,0.0,5.0,4.0,4.0,3.0,5.0,https://www.facebook.com/%E6%85%95-%E7%8F%88%E7%90%B2%E5%BA%97-405533529883077,嘉義市東區安樂街156號,23.48267820,120.45637120,,,no,,
1793,822d8671-6beb-4d68-a816-1114950cc4da,豐鼎咖啡商號,taipei,5.0,5.0,5.0,5.0,5.0,4.0,https://www.facebook.com/phongdingcafe/,新北市板橋區永豐街215號,25.02120040,121.47678990,no,no,no,"新埔站4號出口步14分/公車站''雙王里''步3分/YouBike""永豐公園""站前",
1794,82391aeb-70f3-4ce2-8436-b97a29c4fef7,金派咖啡 Coffee,pingtung,0.0,0.0,0.0,0.0,0.0,0.0,,900屏東縣屏東市忠孝路146-1號,22.68275060,120.48956790,,,,,
1795,824675cb-abdf-4135-b5e8-259ff0a89911,萃行咖啡館 Atelier Pure,tainan,5.0,5.0,5.0,5.0,4.0,5.0,https://www.facebook.com/AtelierPureCafe/,台南市南區樹林街二段420號,22.98652530,120.19699270,no,yes,yes,,
1796,8250a1ff-a716-4dcf-8c7d-7d6135e3129b,卡姐咖啡,hualien,5.0,5.0,5.0,5.0,3.0,4.0,https://www.facebook.com/carinacafe/,970花蓮縣花蓮市中興路143號,23.99575900,121.62580310,no,no,no,,
1797,82862790-c56c-4ac6-881d-39e5395a21f2,開心路輕食吧,taipei,5.0,0.0,4.0,4.0,5.0,4.0,,台北市北投區雙全街38號,25.13832100,121.50091400,maybe,maybe,no,,10:00～20:00
1798,82a7d602-7e9a-4816-9b52-572b5a7ac941,201 café restaurant,taipei,5.0,0.0,3.0,4.0,0.0,0.0,,108台北市萬華區漢中街201號,25.04088600,121.50662500,,,,,
1799,82ac05ee-8365-43ff-b83c-4b1d7757e61c,flash caffe,taipei,0.0,0.0,0.0,0.0,0.0,0.0,, 104079台北市中山區復興北路366號1F+B1,25.06060400,121.54395300,,,,,
1800,82b82cb4-3190-4039-9966-93a2ae848c76,藏酒酒莊,yilan,5.0,5.0,4.5,3.5,4.0,3.5,,宜蘭縣頭城鎮更新路126-50號,24.90714720,121.84946790,no,maybe,no,,
1801,82c14833-28e9-4cb0-9ae1-118c39befabd,Planet · 10 咖啡館,kaohsiung,5.0,5.0,5.0,4.0,5.0,5.0,https://www.facebook.com/Planet10cafe/,高雄市苓雅區永定街148號,22.62147600,120.31076300,no,maybe,no,捷運中央公園站(R9)/三多商圈站(R8)步行20分鐘,周一公休
1802,82dce9cc-d11f-48d5-8548-3f44b3581f33,Elephant Machine,taipei,5.0,4.0,4.0,4.0,3.0,4.0,https://www.instagram.com/elephantmachine/,台北市永康街37巷5號,25.03083300,121.52972400,no,maybe,no,,10:00-18:30
1803,82dfc8cb-ef3a-4386-95c3-c2f2a296bdc3,路易莎咖啡桃鶯店,taoyuan,5.0,5.0,4.0,5.0,5.0,5.0,https://www.facebook.com/louisacoffeetaoyuan/,桃園區桃鶯路168-1號,24.98303640,121.31874020,no,yes,yes,,7:00-20:00
1804,82e54a92-08a0-4eea-8ef1-a61867e26ae0,木蘭咖啡,tainan,0.0,0.0,0.0,0.0,0.0,0.0,https://instagram.com/mulan.tw?igshid=YmMyMTA2M2Y=,台南市中西區信義街46巷9號2樓 ,23.00016630,120.19604170,maybe,maybe,,,粉專公布為主
1805,8309a7c7-2a75-49db-b6e9-176c0b781b22,Lu.CY Coffee Roast & Brew,tainan,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/Lu.CYcoffeestudio/,台南市北區 育德二路340號 ,23.01467960,120.20335380,no,no,no,,
1806,83182a01-aca9-4c5d-aa8f-805766895c57,麻茶元,taoyuan,5.0,5.0,5.0,5.0,3.0,5.0,https://m.facebook.com/MatchaMoto/,桃園市蘆竹區桃園街2號,25.04298070,121.29345960,maybe,maybe,no,,
1807,8334a2bb-6708-4a95-a7c5-4fe6a8a263d0,隨興沖。咖啡,yunlin,5.0,5.0,3.0,5.0,5.0,3.0,https://m.facebook.com/Casual0314/,雲林縣古坑鄉永昌村永興路38號,23.62624820,120.55218940,no,yes,,,
1808,833cddcb-c503-4c21-a87f-2c3be6902bb8,半島咖啡 Fangliao Café,pingtung,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/FANGLIAOCAFE/,屏東縣枋寮鄉儲運路7號,22.36619710,120.59620600,,,,,
1809,834895d3-26ff-4497-ba0e-51aa73c83322,M.E.kaffa,taipei,5.0,5.0,5.0,4.0,5.0,5.0,https://m.facebook.com/M.E.Kaffa/,新店區民族路12號,24.97898180,121.54150340,no,maybe,yes,七張 大坪林,11:30~22:30
1810,83529e32-8e56-4d44-9508-394d7729b97a,Barry & Gabriela's 小酒趴,taipei,5.0,5.0,4.0,3.5,4.0,4.5,https://www.facebook.com/BarryGabi9pa/,台北市大同區南京西路239巷3號,25.05370400,121.50990300,maybe,maybe,yes,北門捷運站,永久倒閉
1811,836cf978-1b67-4648-b1e8-ede05a11b122,Titta Cafe提塔咖啡,hsinchu,5.0,5.0,5.0,4.0,3.0,4.0,,300新竹市東區民族路158-3號,24.80872280,120.97875470,no,yes,yes,,
1812,8371e455-585c-40b7-b5b7-8d9adc488df2,路易莎咖啡,taichung,0.0,0.0,0.0,0.0,0.0,0.0,,台中市北區五常街178號,24.15891410,120.68010740,,,,,
1813,837eee3e-d2fa-4ffa-af33-b58ce3f82b07,STONE espresso bar & coffee roaster,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,106台北市大安區安和路二段171巷6號,25.02799760,121.55032130,,,,,
1814,83817f93-53da-41bf-827b-6033d94c9938,行旅者驛站,taipei,4.0,4.5,4.0,3.5,3.0,4.5,,新北市板橋區忠孝路275號,25.00307040,121.46731400,no,no,yes,府中,14:00 - 22:30       週一公休
1815,83824e46-54b4-49c2-8e7a-454acbe7049f,當樂咖啡,taipei,5.0,4.0,3.5,3.5,3.5,4.5,https://www.facebook.com/download.cafe/,新北市板橋區光正街40號,25.01738150,121.46190650,,,no,"板橋站3號出口步7分/公車站""板橋車站(文化路)""步4分/YouBike""捷運板橋站(3號出口)""""國光里(國光路)""站步6分","星期一店休，若遇國定假期則會順延店休日( 如有變動, 依粉絲專頁公告為主)"
1816,83d2cfea-b484-4474-bf08-5e90d6412c47,UEUE 鬱鬱,hsinchu,5.0,5.0,5.0,4.0,4.0,5.0,,新竹市東區民權路96巷8號,24.80773070,120.97583810,no,maybe,,,
1817,83d4763b-26c9-44b6-a4f3-ff543bd2d9b4,索引文創,taipei,4.0,4.5,4.5,4.0,4.0,4.5,https://www.facebook.com/%E7%B4%A2%E5%BC%95%E6%96%87%E5%89%B5-188721827941567/,台北市中山區大直街34巷30號,25.08160690,121.54520400,no,maybe,yes,,13:00 - 21:00
1818,83dac9ea-0c95-428c-97cb-d639a7c88e6d,克萊娜咖啡,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,10491台灣台北市中山區天祥路45號,25.06205340,121.52114710,,,,,
1819,83e42a65-7feb-4261-a55f-5d2b790bdafc,咖啡烟,changhua,5.0,4.0,4.0,5.0,3.0,4.0,https://www.facebook.com/%E5%92%96%E5%95%A1-%E7%83%9F-1912258569078902/?modal=admin_todo_tour,永樂街199號,24.07721810,120.53900550,no,yes,no,,
1820,83ef9199-ade4-473d-9432-ada1bd94fb38,旅沐咖啡通安店,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,106台北市大安區通安街12號,25.03241690,121.55323810,,,,,
1821,83f1dacf-cc33-4ac3-89f0-0d68e49ddae8,福氣咖啡,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,新北市三重區三和路四段290號,25.07745110,121.48493380,,,,,
1822,83fce674-14e1-481c-84d7-9983e13b6aaf,香瓜咖啡,taipei,0.0,4.0,5.0,5.0,5.0,5.0,https://www.instagram.com/meloncoffee.tpe/,台北市松山區南京東路三段256巷21號,25.05088530,121.54466170,no,maybe,no,,
1823,840987b6-3041-4451-9c0d-d5d4e540c439,Platform 13號月台,taichung,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/platform13cafe/,40857台中市南屯區大墩一街98號,24.13814200,120.65154300,no,no,yes,,
1824,840a6974-f0cb-4d6b-a2ab-508df6b5b516,福來得咖啡Fred`s Cafe,taipei,5.0,5.0,4.0,5.0,4.0,4.0,https://www.facebook.com/fredhuanggoodcafe/,台北市信義區信義路四段413-1號,25.03340000,121.55894700,maybe,maybe,no,台北101/世貿站1號出口步4分,
1825,844670ec-4eaf-46a8-8297-259b9ddedaf7,OD Coffee,kaohsiung,1.0,5.0,5.0,5.0,5.0,2.0,https://www.facebook.com/OD.Coffee/?hc_ref=PAGES_TIMELINE,高雄市三民區懷安街137號,22.64074060,120.31692470,no,no,yes,,
1826,84505117-29c4-406d-b665-866e73316230,鐵工廠咖啡,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,247新北市蘆洲區仁愛街161巷35之1號,25.09425300,121.46877530,,,,,
1827,845d030a-8854-46fb-ad32-fc1a39b2b613, 爐鍋咖啡＠小藝埕,taipei,4.0,3.0,2.0,4.0,2.0,3.0,https://www.luguocafe.com/pages/artyard-cafe,台北市大同區迪化街一段32巷1號2樓,25.05463250,121.50994900,maybe,no,no,"北門站3號出口步8分/公車站""迪化街口(永樂市場)""""南京西寧路口""步2分, ""南京西路口(鈕扣街)""步4分/YouBike""永樂市場""站步1分",
1828,845f8bde-789f-4fbd-841f-06ddc62a899a,尖蚪,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,100台北市中正區汀州路三段230巷57號（寶藏巖國際藝術村）,25.01073010,121.53225440,,,,,
1829,846e5135-5657-444b-b7cf-3362ae95bcf5,老陳咖啡L'espace caf'e,taichung,0.0,0.0,0.0,0.0,0.0,0.0,,台中市西區五權七街52號,24.13524400,120.66350400,,,,,
1830,84b59ddd-05d7-429b-a3dd-e76b409ca23d,左撇子日常 Lefty Daily,taipei,5.0,3.0,5.0,0.0,4.0,5.0,http://www.facebook.com/leftydaily,新北市汐止區明峰街57號,25.07122850,121.63314050,,maybe,no,,
1831,84bc465a-db48-4938-8d5e-9af90a0ae681,我們,taipei,4.0,5.0,5.0,4.0,4.0,5.0,https://www.facebook.com/wein2017/,新北市中和區明義街8號,24.99508970,121.50498080,no,no,yes,景安站,每月公休時間不定，視店家公布日期
1832,84d508e0-469f-44bc-8c6f-ac043b5bd6f1,豆咖啡 BEANCAFE   北投店,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市北投區豐年路一段49號,25.13403140,121.49726530,,,,,
1833,84edc540-0242-4dad-8f37-5d6fcb4a1f00,惦惦 lab:tiamtiam,hualien,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/2015tiamtiam,花蓮縣吉安鄉中興路345號,23.97395490,121.56486840,,,no,,
1834,84f42b67-aaff-4598-882c-7423f02c297b,甜客思,nantou,5.0,4.0,3.0,4.0,5.0,4.0,https://www.facebook.com/%E7%94%9C%E5%AE%A2%E6%80%9D-Thanks-731322017002114/?fref=ts,南投縣草屯鎮虎山路851號,23.97704400,120.68563000,no,yes,no,,12:00~21:00 每周一公休
1835,84f5b4fb-cede-443a-80e1-c7db962ec859,LOKA CAFE,keelung,5.0,4.0,5.0,5.0,4.0,0.0,https://www.facebook.com/KEELUNGLOKACAFE/?fref=ts,202基隆市中正區中正路28號,25.13293100,121.74475970,no,maybe,no,,
1836,84fe0c88-9f91-4ee8-9eb2-65e4338ba1eb,放空自我咖啡館,taipei,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/emptybrainpark,115台北市南港區富康街30號1樓,25.05378000,121.61711100,no,yes,no,南港展覽館,不定休，來之前看臉書置頂文，IG，google皆可
1837,8519fcd3-6290-40be-8cda-c133d9f90646,CO77EE,taipei,5.0,3.5,4.5,4.5,4.5,4.0,https://www.facebook.com/Co77ee-77%E5%92%96%E5%95%A1-954789644564148/,台北市南港區市民大道七段7號,25.04964320,121.58096080,no,yes,no,松山/台鐵松山站,0800~1700          (周日休)
1838,85211c60-c208-47fc-9bde-c6f6ed5b3c54,大城小事,kaohsiung,5.0,5.0,5.0,4.0,4.0,5.0,https://www.facebook.com/bigtownsmallthings/,高雄市鹽埕區河西路147號三角窗 (七賢橋旁),22.62986620,120.28372490,,,,鹽埕埔站2號出口步9分,"11:30 - 22:00 周二休(每個月的第一個禮拜一特休)
"
1839,852b4fa3-8427-4b04-80e3-b598237916a4,众咖啡,hualien,5.0,5.0,5.0,5.0,4.0,4.0,https://www.facebook.com/peopleofcoffee,花蓮市中山路624號,23.99337100,121.59689800,no,yes,yes,,9~20
1840,853f3bd7-052c-4a8f-bd1d-921f2390fe84,嚐途。Tcoffeewn,taipei,5.0,5.0,5.0,5.0,5.0,5.0,,台北市信義區莊敬路391巷3號,25.02815290,121.56566400,,,,,
1841,85415c4b-4225-48e6-8c6b-f7d997b6febb,石尚雨林店(老虎),taipei,5.0,3.0,3.0,5.0,3.0,0.0,,臺北市文山區新光路二段30號,24.99834690,121.58103580,no,,,,
1842,854d949c-1df0-48c7-a9a0-3112dd59d8ce, Jo's Corner Café,taoyuan,4.0,3.5,3.5,3.5,4.0,5.0,https://www.facebook.com/JosCornerCafe/,桃園市桃園區國強一街135號,24.99248750,121.28594620,maybe,no,no,,
1843,856546a6-120f-4306-9431-ad92c3adad9b,%ARABICA 台北象山店,taipei,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/arabicataiwan.1,110台北市信義區信義路五段150巷22弄65號,25.02727310,121.57069200,,no,no,象山,
1844,857b9117-495a-44a6-a7cf-c8ea8ee7945a,慢豆君MR.SLOW,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,10491台北市中山區明水路575號,25.07983050,121.55191340,,no,no,,
1845,8580b661-f154-4e41-9136-619957aa70b9,田中園咖啡廳，環亞店,taipei,3.0,4.0,2.0,3.0,2.0,2.0,,台北市松山區南京東路三段303巷14弄2號,25.05317900,121.54701800,no,yes,no,,11：00-22：00
1846,8590416a-ec22-4fbd-bb77-44b16e31f190, 好物Spirit咖啡,taipei,4.0,5.0,4.0,4.0,3.0,4.0,https://www.facebook.com/haowuspiritcafe/,台北市大安區安和路二段189巷17號,25.02693670,121.55083260,,,,,
1847,85a7665f-96d1-4e8e-9252-692eff5822b0,多馬咖啡大坑店,taichung,4.0,4.0,5.0,5.0,4.0,4.0,https://www.facebook.com/TomarDakeng/,406台中市北屯區東山路二段33號,24.17937410,120.74017800,no,maybe,no,,
1848,85ac9359-a6a5-4d12-8577-c69f4d986bc0,L'esprit café,tainan,4.0,4.0,4.0,5.0,3.0,5.0,https://www.facebook.com/LespritCafe/,台南市中西區民生路二段401號,22.99752300,120.18851560,,,,,09:00 - 19:30 週二休
1849,85c27e10-4643-481e-bdf8-db0736b4b8bf,咖啡行者工作室 coffee seeker studio,taipei,5.0,4.5,4.5,5.0,4.0,5.0,https://www.facebook.com/coffeestoreseekerstudio/,238 樹林區大有路59號,24.94766090,121.38379810,maybe,no,yes,,
1850,85c49a41-b59d-4e7d-b36c-9e26dbf03bd0,Bon Voyage 棒！遠行咖啡,kaohsiung,0.0,0.0,0.0,0.0,0.0,0.0,,高雄市鳳山區鳳明街11號,22.62639100,120.36162000,,,,,
1851,85d2e5a5-d04b-4cb9-89a9-5d0c91a7afe3, 一步一步來/Kopi Ibrik,taipei,0.0,3.0,4.0,4.0,3.0,4.0,https://www.facebook.com/TURKISHCOFFEETAIWAN/,台北市大安區仁愛路四段48巷23號,25.03631180,121.54719970,,no,no,"大安站6號出口步7分, 忠孝復興站3號出口步11分/公車站""仁愛敦化路口""步3分, ""仁愛國中""步4分, ""信義敦化路口""""信義大安路口""""和安里""步5分/Youbike""仁愛醫院""站步3分, ""信義敦化路口""站步7分",
1852,861da0cf-8d78-4b67-b1a8-e241f97db6f0,艸堂珈琲,taipei,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/tsautangcafe/,24255新北市新莊區中港路309巷3號,25.04450870,121.45245040,maybe,maybe,no,,不定期公休(見粉專)
1853,865dd192-afc8-4a3f-8e3f-1d595be38d85,小樽手作珈琲 誠品生活西門店,taipei,0.0,5.0,4.0,5.0,4.0,4.0,,台北市萬華區峨眉街52號3樓,25.04379800,121.50541200,no,,,,
1854,867da681-362b-4abb-9359-43abe047fda6,e92 依舊愛咖啡,nantou,0.0,4.0,4.5,5.0,5.0,4.5,https://m.facebook.com/e92coffee,54260南投縣草屯鎮中興路222號,23.97383110,120.68641370,no,,no,,
1855,869b3ba3-7af9-4a74-a186-512e2b2dc61a,南島夢遊,tainan,4.0,4.0,4.0,3.0,3.0,4.0,https://www.facebook.com/dreamXdrift/,台南市北區公園路487巷18號,23.00917260,120.20953270,,,,,10:00 - 18:00 週二三休
1856,86b35c6c-2094-4f5c-ab73-dd8d6b6dff74,啡行計畫coffee&dessert,taoyuan,5.0,5.0,5.0,5.0,3.0,5.0,https://www.facebook.com/coffeedessertlife/,桃園市桃園區敬二街38號,25.02305160,121.29316420,maybe,yes,no,,
1857,86dad326-f9fe-462a-9584-b209e670074a,Coffee Owner,hsinchu,5.0,5.0,4.0,5.0,4.0,5.0,https://www.facebook.com/CoffeeOwner109/,新竹縣竹北市福興東路二段109號1樓,24.81766150,121.02556040,no,yes,yes,,
1858,86db7c01-34b9-48c3-a69d-044a6dc44d92,8% Ice Cafe,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,10651台北市大安區永康街23巷6號,25.03173290,121.53002800,,,,,
1859,86eaa67e-628b-4e4e-9ccb-d8ff8b3cfb7f,小咖啡 Leo's Cafe,taipei,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/Leos-278055258899915/,新北市中和區復興路280巷1弄1號,24.99192230,121.50185620,no,maybe,yes,,
1860,872792be-0394-404a-afce-10d21c5fb3dc,天然飲,taipei,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/NanergeTaiwan/,台北市中山區南京東路三段195號,25.05211060,121.54235060,no,no,yes,南京復興站,
1861,8728ef04-ed63-4116-acc1-bcd1f15e4732,波斯卡德列日鬆餅,hsinchu,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/postcardofrick/,新竹縣竹北市光明九路197號,24.82646240,121.00746910,,,,,
1862,8734e2a4-c9ab-4041-a5e5-877f993ccd7e,象山日光珈琲,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,110台北市信義區信義路五段150巷22弄55號,25.02730800,121.57036800,,,,,
1863,873bb691-13d2-48d1-87eb-7adcc44d1d2a,食冊café書店,taitung,5.0,5.0,5.0,5.0,5.0,5.0, https://www.facebook.com/diningbooks/,台東市洛陽街265號,22.76225340,121.14068250,no,yes,,,
1864,8747537d-c457-4d55-8017-19f31a5a01c9,路易莎新海直營店,taipei,3.0,3.0,3.0,3.0,4.0,3.0,,新北市板橋區雨農路58號,25.02420400,121.46071700,,,no,,
1865,8748776e-e5e8-4f7e-b05f-6007d6002d4c,Our café 奧兒咖啡,taichung,5.0,5.0,5.0,5.0,5.0,5.0,https://www.facebook.com/ourcafe88/, 台中市大弘街82號1F,24.16391100,120.66051540,no,yes,yes,,
1866,8754a32d-27cf-43b4-b0d0-e36c850f719f,Redness coffee,hsinchu,5.0,5.0,5.0,5.0,4.0,4.0,https://www.facebook.com/rednesscoffee/,新竹市金山12街11號,24.77727610,121.02234500,maybe,maybe,yes,,
1867,875e957a-e674-4ad1-b73a-e8f2d4279cdd,烘豆坊（文化店）,kaohsiung,3.0,4.0,4.0,5.0,4.0,3.0,,高雄市苓雅區青年一路2-5號,22.62488850,120.31649770,no,maybe,yes,,
1868,876353c3-56c6-48b0-a973-8c6b84fb3eb5,880咖啡外帶吧,penghu,4.0,3.0,4.0,5.0,5.0,5.0,https://www.facebook.com/880cafe,澎湖縣馬公市樹德路21號,23.56880670,119.56801220,no,no,,,8:00 - 18:00
1869,8765e0be-68ce-4d44-b470-e6d9022b61ad,暮森咖啡,chiayi,5.0,5.0,5.0,5.0,4.5,4.5,https://www.facebook.com/Musencoffee/,嘉義市興業東路115巷12號,0.00000000,0.00000000,no,maybe,no,,禮拜ㄧ-禮拜日
1870,87686b66-8b9b-4604-aef1-fb3f16755069,Louisa Coffee路易莎咖啡(高雄昌盛店),kaohsiung,5.0,4.5,5.0,5.0,5.0,5.0,https://www.facebook.com/louisacoffee.292/,高雄市鼓山區昌盛路292號,22.66424420,120.29914700,maybe,maybe,,,
1871,876d9ba0-0559-41e9-a65a-6495f8d0fae4,娂豆自家烘焙精品咖啡,taipei,5.0,4.5,5.0,5.0,3.5,5.0,https://zh-tw.facebook.com/redbeencoffee/,台東縣東河鄉興昌村南八里11號,22.89546000,121.23751100,maybe,no,no,,星期日10:00–21:00
1872,876efc2f-76c3-4371-8dfc-67f39545db1c,五咖啡 WOW Coffee,taipei,0.0,5.0,5.0,5.0,5.0,5.0,,台北市大同區長安西路198號1樓,25.05120490,121.51525800,,,,,
1873,8797439c-0e57-48ff-89b5-3c0ca6f26264,Très Bon 好伴CAFÉ,taipei,4.0,5.0,4.0,5.0,4.0,5.0,,100台北市中正區博愛路224巷5號,25.03400170,121.50999680,maybe,maybe,no,,
1874,87a3c048-5a9a-4f25-972f-dc65c8503b3a,小幸福咖啡,taichung,5.0,4.0,2.0,4.0,3.0,4.0,http://mildcafe2015.pixnet.net/blog,台中市豐原區西勢路690號,24.23485740,120.70035400,no,yes,,,09:00~18:00 週一公休
1875,87b548eb-d368-4e44-b20a-b27e38e277c0,小宇咖啡實驗室,taipei,0.0,0.0,0.0,0.0,0.0,0.0,,台北市文山區興隆路三段36巷14弄5號2樓,24.99980140,121.55492590,,,,,
1876,87b97e90-7e4f-4bd9-a82f-01d1abd0ee08,我思私宅甜點,taipei,4.0,4.0,4.0,3.0,4.5,4.0,,台北市士林區忠誠路二段130巷33-1號,25.11458390,121.53060650,,,,,
1877,87c33496-72b8-4766-a70f-ed61af81829a,沃咖啡,taichung,5.0,5.0,4.5,5.0,5.0,5.0,https://zh-tw.facebook.com/worldrich.coffee/,台中市西屯區西屯路二段10-8號,24.16369640,120.66256840,no,maybe,yes,,AM07:30~PM08:00
1878,87d4e518-c5be-4100-9f51-1a9ac3aca474,秋多咖啡 Chiutio Coffee,taichung,0.0,0.0,0.0,0.0,0.0,0.0,,404台中市北區大德街16號,24.15622400,120.67919100,no,maybe,yes,,
1879,87e23be2-2709-4242-9288-75a9c53e6036,伊士曼寧,taipei,3.0,2.0,2.0,2.0,4.0,2.0,https://www.facebook.com/itsmoney86/,台北市大安區信義路二段86巷2-1號,25.03374810,121.52668630,no,maybe,yes,東門,10:00-21:00
